Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
2667,0.00522267,0.00247907,0.00145591
2668,0.00524798,0.00247318,0.0014434
2669,0.00526896,0.00247638,0.00144974
2670,0.00527775,0.00247287,0.001454
2671,0.00527626,0.00250117,0.00544358
2672,0.00534664,0.00248206,0.00273581
2673,0.00532012,0.00266715,0.00156748
2674,0.00535297,0.00248042,0.00146258
2675,0.0053376,0.00247438,0.00147357
2676,0.00532647,0.00248091,0.00144359
2677,0.00530735,0.00247352,0.00146606
2678,0.00533851,0.00247658,0.00149156
2679,0.00531956,0.00248051,0.001476
2680,0.0053009,0.00247422,0.00148096
2681,0.00531756,0.00263464,0.00165671
2682,0.00529383,0.00248173,0.00147732
2683,0.00527128,0.00247166,0.00142743
2684,0.00526411,0.00247405,0.00145782
2685,0.00530731,0.00247831,0.00143935
2686,0.00531661,0.00247266,0.00146711
2687,0.0053061,0.00248066,0.00145885
2688,0.00533037,0.00247387,0.00142755
2689,0.00552829,0.00248323,0.00162054
2690,0.00531827,0.00247873,0.00172075
2691,0.0053293,0.00247635,0.00155267
2692,0.00530993,0.00247308,0.00144755
2693,0.00532259,0.00247784,0.00148939
2694,0.00530484,0.00247375,0.00148693
2695,0.00532373,0.00247442,0.00148731
2696,0.00530377,0.00247862,0.00149774
2697,0.00533336,0.00247319,0.00145935
2698,0.00535249,0.00248362,0.00171762
2699,0.00529662,0.0024795,0.00148068
2700,0.0052905,0.00247258,0.00144024
2701,0.00532084,0.00247834,0.00144937
2702,0.00530355,0.00247944,0.00149511
2703,0.00530107,0.0024729,0.00146691
2704,0.00531251,0.00249609,0.00142826
2705,0.00532096,0.0024726,0.00144629
2706,0.00551576,0.00247668,0.00166688
2707,0.00530027,0.00247176,0.00154262
2708,0.00531034,0.00248019,0.00147081
2709,0.0053011,0.0024709,0.00148394
2710,0.005296,0.00247853,0.00143082
2711,0.00530401,0.00247685,0.0014748
2712,0.00531277,0.00247901,0.00144756
2713,0.0052972,0.00247841,0.00143725
2714,0.00528547,0.00247382,0.00147998
2715,0.00530659,0.00264395,0.00167381
2716,0.00531807,0.00247528,0.00145258
2717,0.00533612,0.00247975,0.00142672
2718,0.00529765,0.00247499,0.0014475
2719,0.00529473,0.00248208,0.00146214
2720,0.00531066,0.00247251,0.00145723
2721,0.00529436,0.00247717,0.00145696
2722,0.00533564,0.00251405,0.00145683
2723,0.00550588,0.00249511,0.00163682
2724,0.00531274,0.00247889,0.00138149
2725,0.00530251,0.00247316,0.00128517
2726,0.00523519,0.00247188,0.00184425
2727,0.00527464,0.00247942,0.00195022
2728,0.00527419,0.00247095,0.00196563
2729,0.00527299,0.00248489,0.00194322
2730,0.00526674,0.00247165,0.00157159
2731,0.00526874,0.00248014,0.00193737
2732,0.00526037,0.00247762,0.0016063
2733,0.00526673,0.00247149,0.00157603
2734,0.00525814,0.00247836,0.00153921
2735,0.00526002,0.00247868,0.00159022
2736,0.0052635,0.00247542,0.00154087
2737,0.00526113,0.00248058,0.00147246
2738,0.00529171,0.00247343,0.00149226
2739,0.00524738,0.00247866,0.0015315
2740,0.00528042,0.0026261,0.00147099
2741,0.00523976,0.00248087,0.00150116
2742,0.0052695,0.0024707,0.00149273
2743,0.00525607,0.0024776,0.00150428
2744,0.00525682,0.00247247,0.0014637
2745,0.00525613,0.00247791,0.00148043
2746,0.00522574,0.00247143,0.00142638
2747,0.00524632,0.00247665,0.00146394
2748,0.00544435,0.00262837,0.00150699
2749,0.00525203,0.002473,0.0015813
2750,0.00523605,0.00247314,0.0016245
2751,0.0052688,0.00247803,0.00147512
2752,0.00523975,0.00247496,0.00147825
2753,0.00524858,0.00247651,0.0014354
2754,0.00522353,0.00247478,0.00143654
2755,0.00525054,0.00247732,0.00145989
2756,0.00525208,0.00247255,0.00148
2757,0.00524088,0.00262262,0.0014664
2758,0.00526828,0.00247902,0.00143482
2759,0.00525289,0.00247315,0.0014595
2760,0.00524085,0.00247705,0.00143449
2761,0.0052536,0.00247627,0.00144361
2762,0.00523331,0.00242444,0.00186318
2763,0.00521929,0.00239665,0.00146483
2764,0.00525319,0.00228508,0.00183663
2765,0.0053969,0.00243097,0.00183041
2766,0.00524522,0.00230907,0.00159613
2767,0.00525197,0.00233191,0.00200442
2768,0.00522307,0.00228066,0.00177032
2769,0.00521409,0.00238676,0.00184921
2770,0.0052562,0.00228251,0.00195085
2771,0.00524363,0.00228039,0.00181022
2772,0.0052234,0.00238561,0.00159081
2773,0.00520977,0.00238061,0.00187736
2774,0.00509863,0.00228051,0.0019399
2775,0.00521749,0.0024127,0.00215187
2776,0.00514574,0.00242623,0.00203467
2777,0.00510754,0.00228225,0.0018266
2778,0.00520633,0.00228292,0.0018689
2779,0.00520914,0.00245244,0.00186764
2780,0.00518484,0.00228258,0.00181295
2781,0.00517603,0.00228155,0.00183653
2782,0.00516679,0.00228194,0.00192717
2783,0.0052064,0.00228242,0.00175314
2784,0.00520132,0.00236441,0.00146474
2785,0.005211,0.00228033,0.00180483
2786,0.00518189,0.00239368,0.00178165
2787,0.00521144,0.00228209,0.00172047
2788,0.0052062,0.00228516,0.00176343
2789,0.00520597,0.00228212,0.00171255
2790,0.005182,0.0024671,0.00196917
2791,0.00519052,0.00228282,0.00174873
2792,0.00518297,0.00228518,0.00180946
2793,0.00522197,0.00228227,0.00176356
2794,0.0051832,0.00237193,0.00145547
2795,0.00521895,0.00228188,0.00191036
2796,0.00517929,0.00227993,0.00179793
2797,0.00523264,0.00230759,0.00172559
2798,0.00523349,0.00242866,0.00181611
2799,0.00522031,0.00227894,0.00178664
2800,0.00520705,0.00228238,0.00173674
2801,0.00520333,0.00241898,0.00173188
2802,0.00517881,0.00228724,0.00185328
2803,0.00516595,0.00232282,0.00149201
2804,0.0052134,0.00230195,0.00167401
2805,0.00523263,0.00228065,0.00195562
2806,0.00520321,0.00255545,0.00241291
2807,0.00523056,0.00232616,0.00187588
2808,0.00521712,0.00228064,0.00175948
2809,0.00523048,0.0023071,0.00173258
2810,0.00520959,0.00228034,0.00175141
2811,0.00524242,0.00245389,0.00184248
2812,0.00523165,0.00239426,0.00173639
2813,0.00523175,0.00228201,0.00178464
2814,0.00597431,0.00259916,0.00189605
2815,0.00522382,0.0023212,0.0017883
2816,0.00518738,0.00242623,0.00177073
2817,0.00520165,0.00228106,0.00181381
2818,0.00526175,0.00228502,0.00200271
2819,0.0052465,0.00243066,0.00174508
2820,0.00520487,0.00229267,0.0018725
2821,0.00522092,0.00228555,0.00187308
2822,0.0057412,0.00228203,0.00177955
2823,0.00517999,0.00227968,0.0018805
2824,0.00526696,0.00247487,0.00153851
2825,0.00524092,0.00248005,0.00147912
2826,0.00524538,0.00247212,0.00145528
2827,0.00523664,0.00247739,0.00144786
2828,0.00527307,0.00247286,0.00145812
2829,0.00524745,0.0024808,0.00146265
2830,0.00521761,0.00247256,0.0014556
2831,0.00540622,0.00265917,0.00158026
2832,0.00523728,0.002481,0.0014747
2833,0.0054662,0.00247164,0.00147302
2834,0.00523525,0.00247154,0.00147197
2835,0.00530106,0.00247851,0.00145408
2836,0.00529753,0.00247236,0.00146712
2837,0.00538239,0.00247561,0.00148059
2838,0.00527152,0.0024752,0.00145814
2839,0.00529859,0.00265473,0.00191519
2840,0.00568331,0.00247431,0.00149954
2841,0.00523607,0.00247177,0.000788617
2842,0.00526362,0.00247374,0.000938227
2843,0.00525201,0.00247137,0.000940452
2844,0.00523858,0.00247238,0.000929821
2845,0.00529712,0.00247161,0.000934641
2846,0.00526015,0.00247116,0.00095032
2847,0.00525118,0.00262991,0.00120062
2848,0.00523224,0.00247833,0.000952774
2849,0.0052262,0.00247656,0.000940321
2850,0.00523803,0.00247786,0.000932386
2851,0.0052174,0.00247925,0.000914573
2852,0.00594668,0.00248304,0.000937536
2853,0.00522029,0.00247238,0.000940562
2854,0.00523039,0.00247181,0.000938668
2855,0.00522229,0.00247135,0.000926555
2856,0.00522755,0.00247355,0.000936584
2857,0.00523952,0.00247581,0.000940632
2858,0.0059483,0.00247453,0.000933748
2859,0.00580082,0.00248895,0.000933809
2860,0.00521037,0.00247454,0.00091841
2861,0.00521815,0.00247486,0.000920675
2862,0.00520373,0.00247345,0.000901398
2863,0.00522084,0.00248115,0.000919662
2864,0.00598402,0.00247578,0.00092878
2865,0.00518065,0.00247917,0.000911847
2866,0.00524772,0.00247462,0.000922888
2867,0.00520146,0.00247849,0.000947184
2868,0.00591927,0.00247668,0.000940151
2869,0.00520539,0.00247457,0.000945491
2870,0.00607081,0.00247624,0.00092952
2871,0.0052441,0.00247486,0.000911828
2872,0.00524616,0.00247486,0.000927027
2873,0.00526334,0.0024727,0.000922538
2874,0.00527014,0.0024733,0.000947184
2875,0.00529485,0.00247365,0.000934179
2876,0.00546269,0.00247308,0.000930482
2877,0.00578568,0.00262835,0.00099343
2878,0.00524708,0.00247117,0.00092926
2879,0.00524405,0.00247231,0.000925623
2880,0.0052462,0.00247198,0.000940993
2881,0.00531337,0.00247342,0.000941272
2882,0.0052001,0.00247134,0.000926004
2883,0.00522333,0.00247556,0.000936314
2884,0.0052405,0.00247248,0.00094005
2885,0.00521097,0.00247464,0.000934771
2886,0.00585404,0.00247563,0.00114034
2887,0.0052511,0.0024748,0.000938808
2888,0.00525152,0.00247304,0.000924582
2889,0.00534393,0.00247601,0.000929762
2890,0.0052189,0.00248801,0.000918721
2891,0.00524813,0.00248012,0.000913732
2892,0.0052363,0.00247826,0.00140685
2893,0.00526489,0.00247662,0.00137717
2894,0.00529194,0.00247333,0.00138297
2895,0.00569713,0.00277312,0.00126653
2896,0.00525664,0.00247635,0.000948647
2897,0.00526847,0.00247744,0.00150685
2898,0.00525542,0.00247752,0.00137898
2899,0.00524525,0.00247937,0.0012817
2900,0.00523427,0.00247533,0.00163695
2901,0.00601467,0.0024797,0.00128142
2902,0.00528365,0.00247113,0.00125981
2903,0.0052341,0.00247466,0.00178202
2904,0.00523363,0.00247657,0.00151238
2905,0.00527234,0.00247938,0.000930854
2906,0.00527317,0.00247659,0.000921977
2907,0.00523583,0.00247771,0.000916727
2908,0.00525497,0.0024777,0.00091813
2909,0.00548575,0.00248231,0.000949278
2910,0.00525858,0.00247713,0.000902991
2911,0.00587225,0.00247624,0.000923049
2912,0.00525967,0.00247397,0.000939239
2913,0.00526552,0.0024799,0.00092922
2914,0.0052264,0.00248009,0.000924762
2915,0.0053535,0.00247594,0.0009342
2916,0.00529083,0.00247759,0.000953345
2917,0.00526834,0.00247205,0.000921746
2918,0.00526479,0.0024763,0.000920123
2919,0.00524744,0.0024741,0.000929942
2920,0.00587029,0.00247713,0.00114031
2921,0.0058164,0.00248268,0.000931835
2922,0.00526323,0.00247326,0.000946332
2923,0.0052779,0.00247932,0.000938417
2924,0.00526853,0.00247425,0.000950921
2925,0.00525313,0.00247356,0.000924933
2926,0.00526215,0.00247191,0.000941944
2927,0.00603218,0.00247744,0.000946243
2928,0.00524666,0.00247243,0.000933618
2929,0.00524757,0.00247268,0.000931084
2930,0.0052334,0.00247361,0.00092389
2931,0.00525253,0.00247444,0.000931274
2932,0.00522633,0.00247354,0.000925964
2933,0.00598941,0.00247747,0.000933709
2934,0.00524367,0.00248012,0.000917007
2935,0.00526017,0.00247938,0.000920904
2936,0.00526695,0.00248325,0.000931515
2937,0.00568106,0.00262864,0.00100049
2938,0.00526547,0.00247922,0.000908863
2939,0.00552486,0.0024777,0.000916636
2940,0.00524468,0.00247765,0.000930152
2941,0.00525868,0.00247931,0.000957463
2942,0.00526671,0.00250184,0.000937827
2943,0.00524198,0.00247723,0.0009239
2944,0.00527544,0.00248124,0.000926245
2945,0.00527654,0.00247833,0.000930883
2946,0.00554821,0.00263128,0.00095583
2947,0.00524594,0.00247313,0.00090746
2948,0.00527031,0.00248017,0.000909163
2949,0.00526974,0.00247501,0.000917008
2950,0.00525315,0.00248558,0.000936063
2951,0.00528705,0.00247506,0.000924162
2952,0.00594942,0.00247232,0.00091841
2953,0.00521007,0.00247503,0.000917007
2954,0.00524291,0.00247592,0.000935953
2955,0.00574207,0.00247783,0.00113845
2956,0.00526547,0.00247481,0.000917247
2957,0.00523994,0.00247556,0.000929732
2958,0.00606486,0.00247874,0.000931935
2959,0.00524172,0.00247378,0.000940351
2960,0.00529736,0.002473,0.000925012
2961,0.00525313,0.00247305,0.00092922
2962,0.00524473,0.00247209,0.000949067
2963,0.00527349,0.00247505,0.000956823
2964,0.00570475,0.00263433,0.00100516
2965,0.00525445,0.00247319,0.00093971
2966,0.00529552,0.00247255,0.00137105
2967,0.00522989,0.00247991,0.00172541
2968,0.00528387,0.00247196,0.00128985
2969,0.00523757,0.00247617,0.000931153
2970,0.00526782,0.00247928,0.000931866
2971,0.00524659,0.00247601,0.000928509
2972,0.00609571,0.00247638,0.000938397
2973,0.00526996,0.002474,0.000929951
2974,0.00524102,0.00247685,0.000932045
2975,0.00523599,0.00247673,0.000928179
2976,0.00522357,0.00247674,0.000914142
2977,0.00520303,0.00247695,0.000938849
2978,0.00590603,0.0024774,0.000935242
2979,0.0052622,0.00247271,0.000924722
2980,0.005219,0.00247417,0.000934189
2981,0.00586901,0.00247507,0.00113194
2982,0.00526466,0.00247503,0.000957733
2983,0.00526002,0.00247246,0.000931915
2984,0.00582057,0.00247209,0.000936494
2985,0.00524699,0.00247859,0.00093994
2986,0.00523063,0.00247937,0.00093989
2987,0.00525678,0.0024787,0.000925945
2988,0.00527447,0.00247803,0.000923049
2989,0.00525868,0.00247805,0.000917679
2990,0.00522911,0.00262974,0.000961711
2991,0.00527695,0.00247683,0.000942745
2992,0.0052814,0.00247627,0.000938417
2993,0.00526796,0.00247528,0.000920524
2994,0.00530076,0.00247639,0.000916185
2995,0.00616956,0.00247685,0.000933108
2996,0.00524822,0.00247436,0.000932837
2997,0.00525407,0.00247216,0.000933328
2998,0.00596892,0.0024744,0.000926084
2999,0.00528611,0.0024714,0.000925754
3000,0.00566014,0.00247288,0.000938879
3001,0.0052561,0.00247846,0.000934129
3002,0.00574069,0.00247633,0.000938989
3003,0.00535468,0.00247406,0.000935903
3004,0.00530966,0.00247085,0.000926355
3005,0.00556536,0.00247445,0.000927196
3006,0.00523357,0.00247632,0.000926736
3007,0.00526505,0.00279172,0.000934199
3008,0.00529982,0.00247601,0.00093457
3009,0.00528806,0.00247747,0.000934119
3010,0.00566271,0.00247465,0.00091878
3011,0.00524427,0.00247861,0.000940992
3012,0.00522698,0.00247766,0.00095592
3013,0.00529157,0.00248084,0.000935082
3014,0.00528838,0.00248163,0.000953416
3015,0.00641595,0.0024759,0.000914213
3016,0.00523862,0.00246985,0.000931754
3017,0.00526847,0.00251216,0.000922027
3018,0.00530097,0.00249897,0.000906317
3019,0.00529996,0.00247337,0.000912589
3020,0.00620772,0.00248008,0.000909944
3021,0.00530276,0.00247379,0.000931575
3022,0.00524606,0.00247807,0.000922718
3023,0.00535849,0.00248193,0.000922197
3024,0.00606918,0.0024726,0.000917068
3025,0.00535119,0.00277954,0.000923159
3026,0.00622372,0.0024799,0.000940782
3027,0.00519357,0.00247521,0.000931495
3028,0.00526578,0.00247825,0.00092905
3029,0.00517717,0.00247861,0.00091827
3030,0.00528922,0.00247572,0.000914653
3031,0.0057758,0.00247598,0.000915123
3032,0.00519604,0.00247866,0.000935201
3033,0.00621362,0.00247481,0.00091277
3034,0.00523881,0.00278217,0.000915515
3035,0.00530094,0.00248069,0.000910536
3036,0.00560664,0.00247786,0.00091276
3037,0.00518007,0.00247681,0.000938297
3038,0.00527719,0.00247627,0.000925894
3039,0.00525892,0.00247975,0.000938939
3040,0.00534698,0.00247444,0.000944479
3041,0.00562373,0.00247436,0.000919051
3042,0.00543479,0.00247477,0.000930563
3043,0.00525723,0.0027678,0.00102486
3044,0.00527404,0.0024709,0.000924982
3045,0.00529744,0.0024768,0.000911738
3046,0.00613863,0.0024753,0.000916326
3047,0.00522907,0.00247922,0.000924592
3048,0.0053019,0.00247403,0.000930372
3049,0.00525557,0.00247032,0.00092883
3050,0.00531819,0.00247504,0.00092903
3051,0.00685175,0.00247059,0.000927187
3052,0.0052473,0.00277744,0.000940381
3053,0.00523639,0.00247598,0.000909223
3054,0.00528794,0.00247195,0.000924822
3055,0.00530447,0.00247901,0.000925483
3056,0.0060317,0.00248075,0.000932426
3057,0.0052271,0.00247325,0.000928108
3058,0.00525026,0.00247809,0.000908571
3059,0.00524335,0.00247747,0.000919352
3060,0.0055081,0.00247967,0.000903251
3061,0.00599061,0.00277922,0.000932487
3062,0.00524331,0.00247641,0.000927918
3063,0.00526798,0.00247153,0.000912188
3064,0.00530284,0.00248034,0.000959107
3065,0.00531124,0.00247533,0.000922408
3066,0.00582141,0.00247562,0.000927858
3067,0.00524678,0.00247721,0.000915505
3068,0.00527044,0.00248027,0.000924382
3069,0.00628906,0.00247312,0.000919222
3070,0.00532263,0.00277861,0.000929942
3071,0.00591989,0.00247622,0.000931625
3072,0.00553615,0.00249878,0.00324785
3073,0.00527127,0.00249092,0.00271719
3074,0.00537449,0.00247483,0.000927847
3075,0.0053776,0.00247139,0.000936875
3076,0.00538218,0.00247926,0.000921256
3077,0.00536694,0.00247658,0.000935281
3078,0.00577991,0.00262746,0.00101576
3079,0.00524989,0.00247679,0.000932175
3080,0.00531793,0.00247488,0.000930352
3081,0.00619245,0.0024753,0.000938969
3082,0.00524831,0.00247798,0.000922117
3083,0.0052657,0.00247371,0.000926014
3084,0.00526721,0.00247218,0.000906407
3085,0.00526523,0.00247751,0.000919121
3086,0.00619017,0.00247393,0.00093418
3087,0.00591033,0.00248036,0.000926695
3088,0.00531168,0.00247117,0.000949608
3089,0.00527763,0.00247419,0.000918009
3090,0.00533419,0.00249397,0.000924963
3091,0.00556528,0.00248038,0.000920494
3092,0.00530625,0.00247351,0.000942996
3093,0.00529625,0.00247554,0.000911587
3094,0.00528968,0.00247646,0.000926916
3095,0.00531947,0.00247648,0.000945511
3096,0.00590769,0.00247191,0.000927307
3097,0.00528161,0.00247503,0.000922859
3098,0.00526788,0.00247687,0.000940642
3099,0.00531615,0.00247782,0.000929621
3100,0.00612597,0.00247718,0.000927477
3101,0.00522355,0.00248099,0.000925133
3102,0.00524501,0.00247867,0.000921636
3103,0.00526814,0.00248025,0.000930663
3104,0.00528831,0.00247916,0.000930002
3105,0.00625504,0.00263164,0.000989603
3106,0.00533808,0.00247349,0.000922708
3107,0.00529332,0.00247386,0.000944009
3108,0.00531897,0.00247314,0.000928209
3109,0.00532322,0.00247662,0.000933358
3110,0.00521555,0.00247222,0.000931735
3111,0.00527362,0.00247259,0.00092868
3112,0.00524957,0.00247501,0.000946393
3113,0.00530681,0.00247353,0.000951573
3114,0.00619197,0.00247281,0.000930853
3115,0.00523829,0.00247208,0.000925253
3116,0.00530223,0.00247224,0.000936964
3117,0.00529,0.00247372,0.000942365
3118,0.00534797,0.00247105,0.000930694
3119,0.00609199,0.00247807,0.000960249
3120,0.00534116,0.00247556,0.000931625
3121,0.00521915,0.00247407,0.000945421
3122,0.00532702,0.00262536,0.00228375
3123,0.00539793,0.00248118,0.00174422
3124,0.00537028,0.00247928,0.00173014
3125,0.00603743,0.00247638,0.00168914
3126,0.00531079,0.0025168,0.00171096
3127,0.00525906,0.00247243,0.00163105
3128,0.0053005,0.00247357,0.00158122
3129,0.00537472,0.00247773,0.00156841
3130,0.00524538,0.00262264,0.00129061
3131,0.00530248,0.00247562,0.000938869
3132,0.00538357,0.00247775,0.000927337
3133,0.00536636,0.00247585,0.000936684
3134,0.00602433,0.00247614,0.000919422
3135,0.0052232,0.00247758,0.000928249
3136,0.00531405,0.00247817,0.000913791
3137,0.00532158,0.00247459,0.000956742
3138,0.00578096,0.00247442,0.00113402
3139,0.00594355,0.00247218,0.000935633
3140,0.00525577,0.00247305,0.000954377
3141,0.00531341,0.00247686,0.000970848
3142,0.00533152,0.00247187,0.000932086
3143,0.00531139,0.00247109,0.000934451
3144,0.00527053,0.00247152,0.000944018
3145,0.00530419,0.00247449,0.000924842
3146,0.00532207,0.00247514,0.000930943
3147,0.0052931,0.00278961,0.000935532
3148,0.00587002,0.00247629,0.000923069
3149,0.00523752,0.00247994,0.000936715
3150,0.00527946,0.00248041,0.000922698
3151,0.00530272,0.00247703,0.000921737
3152,0.0053185,0.00247696,0.000943196
3153,0.00601952,0.00248466,0.000932907
3154,0.0052147,0.00247964,0.000926825
3155,0.00598217,0.002478,0.000928128
3156,0.00528626,0.00247239,0.000929621
3157,0.00532178,0.00247317,0.000927206
3158,0.00610006,0.002472,0.000925102
3159,0.00530862,0.00247224,0.000934841
3160,0.00529236,0.00247514,0.000948205
3161,0.00529738,0.00247348,0.00094518
3162,0.00528937,0.00247351,0.00130582
3163,0.00518284,0.00248032,0.00131604
3164,0.00528631,0.00247234,0.00131092
3165,0.00524703,0.00247508,0.0013869
3166,0.00530763,0.00247559,0.00138224
3167,0.00583845,0.00247771,0.00138743
3168,0.00539792,0.00247658,0.00138257
3169,0.00525273,0.0024746,0.00128559
3170,0.00536786,0.00247855,0.00137967
3171,0.00537476,0.00247489,0.000932296
3172,0.00536084,0.00264145,0.000938438
3173,0.00534133,0.00247321,0.000935833
3174,0.00531532,0.0024733,0.000970598
3175,0.0052837,0.00247677,0.000935172
3176,0.00534221,0.00247509,0.000925042
3177,0.0052385,0.00247635,0.000929601
3178,0.00519872,0.00247774,0.000950289
3179,0.00531708,0.00247849,0.000932026
3180,0.00614102,0.00247513,0.000941473
3181,0.00533953,0.00247726,0.000932787
3182,0.00622874,0.00247838,0.000923089
3183,0.00523538,0.0024738,0.000941743
3184,0.00526781,0.00247755,0.000931094
3185,0.00529623,0.00247332,0.0009508
3186,0.00531596,0.00247687,0.000918731
3187,0.00598615,0.00247553,0.00093416
3188,0.00527471,0.00247796,0.000931866
3189,0.00527735,0.00247879,0.000920473
3190,0.00531407,0.002479,0.000923169
3191,0.0052941,0.00247628,0.000920915
3192,0.00523359,0.00247721,0.000954868
3193,0.00531278,0.0024782,0.000939199
3194,0.00528732,0.00247678,0.000930893
3195,0.00529075,0.00248475,0.000931624
3196,0.00562592,0.00248038,0.000936084
3197,0.00525015,0.00262014,0.00115566
3198,0.00528097,0.00248176,0.000920575
3199,0.00530719,0.00247897,0.000921546
3200,0.00533509,0.00247571,0.000942745
3201,0.00622497,0.00247818,0.000935292
3202,0.00525777,0.00248056,0.000940612
3203,0.0052878,0.00248115,0.000940701
3204,0.00531936,0.0024801,0.00095017
3205,0.00535131,0.00247973,0.000933999
3206,0.00652204,0.0024745,0.000942655
3207,0.00538919,0.0024739,0.000938417
3208,0.00532734,0.00247362,0.000943487
3209,0.00529665,0.00247879,0.000924792
3210,0.00529014,0.00248,0.000946242
3211,0.0052153,0.00247563,0.000942275
3212,0.00527868,0.00247898,0.00145063
3213,0.00525429,0.00247532,0.00092908
3214,0.00529045,0.00247199,0.000939229
3215,0.00595825,0.00247663,0.000927207
3216,0.00537105,0.00247335,0.000958786
3217,0.00519343,0.00247603,0.00095001
3218,0.00532175,0.00247581,0.000945191
3219,0.00542596,0.00247993,0.00093457
3220,0.00534517,0.00248322,0.000919362
3221,0.00626609,0.00247406,0.00092346
3222,0.00528551,0.00247116,0.000931174
3223,0.00526232,0.00263748,0.00113042
3224,0.00534341,0.0024794,0.000916847
3225,0.00529464,0.00248046,0.000933238
3226,0.00608981,0.00247929,0.000947565
3227,0.00529191,0.00247737,0.000926746
3228,0.00529106,0.00247767,0.00092928
3229,0.00534327,0.00248311,0.000922047
3230,0.00531016,0.00247864,0.000938137
3231,0.00584709,0.00247679,0.000934941
3232,0.00528314,0.00247595,0.000925644
3233,0.00530221,0.00247975,0.000938869
3234,0.00531634,0.00247964,0.000947194
3235,0.00588234,0.00248151,0.000943387
3236,0.00524418,0.00247958,0.000921466
3237,0.00527839,0.00247588,0.00092879
3238,0.00529886,0.00248027,0.000946983
3239,0.00529332,0.00247802,0.0009398
3240,0.0059985,0.00277885,0.000932807
3241,0.00529033,0.00247724,0.000931094
3242,0.00526843,0.00247514,0.000952955
3243,0.00533803,0.00247623,0.000937756
3244,0.00532981,0.00247488,0.000926585
3245,0.00557992,0.00247303,0.000946462
3246,0.0053415,0.00247256,0.000941974
3247,0.0053148,0.0024757,0.000927117
3248,0.00613283,0.0024793,0.000936143
3249,0.00544412,0.00247522,0.000928489
3250,0.00520528,0.00247624,0.000947704
3251,0.00526358,0.00247916,0.000938648
3252,0.0053775,0.00247781,0.000940371
3253,0.00539501,0.00247654,0.000934029
3254,0.0058998,0.00247816,0.000935021
3255,0.00518411,0.00247738,0.000936174
3256,0.00522007,0.00247985,0.000936083
3257,0.00528583,0.00247574,0.000941263
3258,0.00527735,0.0024772,0.000935883
3259,0.00594217,0.00247874,0.000933749
3260,0.00525849,0.00247648,0.000951642
3261,0.00524764,0.00247604,0.00092891
3262,0.00527403,0.00247854,0.000913861
3263,0.00532411,0.00248194,0.000927907
3264,0.00527726,0.00248076,0.000936063
3265,0.00538428,0.0026336,0.0011506
3266,0.00527946,0.00247415,0.00131952
3267,0.0053966,0.00247904,0.000921686
3268,0.00537181,0.00247625,0.000933739
3269,0.00536843,0.00250565,0.000938758
3270,0.00521434,0.00249668,0.000921917
3271,0.00531998,0.0024734,0.000929671
3272,0.00528586,0.00248128,0.000925163
3273,0.00590738,0.00247738,0.000922838
3274,0.00565832,0.0024738,0.000942405
3275,0.00518793,0.00247923,0.000935211
3276,0.00528627,0.00247966,0.000927898
3277,0.00524247,0.00248071,0.000930021
3278,0.00529907,0.00247898,0.000927597
3279,0.00614224,0.00248152,0.000952985
3280,0.00522111,0.0024789,0.000928028
3281,0.00527944,0.00247737,0.000920043
3282,0.00523162,0.00247676,0.000947143
3283,0.00532741,0.00247427,0.00092356
3284,0.00573434,0.00247626,0.000947124
3285,0.0053323,0.00247383,0.000942686
3286,0.00527005,0.00247324,0.000926024
3287,0.00532659,0.0024732,0.000931896
3288,0.0053101,0.00247268,0.000942885
3289,0.00520214,0.00248094,0.000932366
3290,0.00528366,0.00262973,0.00121692
3291,0.00531483,0.00247505,0.00127018
3292,0.00535555,0.00247227,0.00127179
3293,0.00621963,0.00247864,0.00136869
3294,0.00522339,0.00247377,0.00134758
3295,0.00528682,0.00247744,0.00137696
3296,0.00527403,0.00247204,0.00151121
3297,0.0053523,0.00247849,0.00137623
3298,0.0057723,0.0026272,0.00133041
3299,0.00529374,0.00247606,0.00125634
3300,0.0053141,0.00247483,0.000948136
3301,0.00534205,0.00247402,0.000926846
3302,0.00596362,0.00247586,0.00091293
3303,0.00527009,0.00247408,0.000925793
3304,0.00529673,0.00247706,0.000926465
3305,0.00525342,0.00247754,0.000927106
3306,0.00531265,0.00248823,0.000927998
3307,0.00535102,0.00247586,0.000934289
3308,0.00531334,0.00247813,0.000930633
3309,0.0052853,0.00247619,0.000927998
3310,0.00528946,0.00247714,0.000931785
3311,0.00539769,0.0024878,0.000933078
3312,0.00523863,0.00247194,0.000948276
3313,0.00530904,0.00247403,0.000945571
3314,0.00527817,0.00247569,0.00101566
3315,0.00540177,0.00250071,0.000947825
3316,0.00579673,0.00249787,0.00130778
3317,0.00535904,0.00247301,0.00133223
3318,0.00537912,0.0024757,0.00131146
3319,0.00529587,0.00247562,0.00137637
3320,0.00525002,0.00247637,0.00138002
3321,0.00530266,0.00247614,0.00137408
3322,0.00557421,0.00247722,0.00147028
3323,0.00524899,0.00247578,0.00156105
3324,0.00590653,0.00247603,0.000936123
3325,0.00528059,0.00247132,0.0013318
3326,0.00534351,0.00247548,0.00138542
3327,0.00608238,0.00247365,0.00142529
3328,0.00532453,0.00247264,0.00127731
3329,0.00529906,0.00247725,0.000933077
3330,0.00529146,0.00247993,0.000940221
3331,0.00532273,0.00247999,0.000931133
3332,0.00517938,0.0024761,0.00093437
