Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
5790,0.0453286,0.0016679,0.0030013
5791,0.0438742,0.0016854,0.0030185
5792,0.041995,0.0016647,0.0031707
5793,0.0419606,0.0016672,0.0030756
5794,0.0440486,0.0018982,0.0038738
5795,0.0421503,0.0019053,0.0030397
5796,0.0444786,0.0018864,0.0032947
5797,0.0423619,0.0018144,0.0030932
5798,0.0398336,0.0018611,0.0030035
5799,0.0442622,0.0017189,0.0031646
5800,0.0438029,0.0039422,0.0030715
5801,0.0457636,0.0017375,0.0030242
5802,0.0445904,0.0016439,0.0031569
5803,0.0399706,0.0016523,0.0030736
5804,0.0420766,0.0016726,0.0030441
5805,0.0452776,0.001637,0.0030297
5806,0.0407903,0.0016586,0.0030712
5807,0.042873,0.0018942,0.0034789
5808,0.0423236,0.0017972,0.0030424
5809,0.0414511,0.0018627,0.0030374
5810,0.0421969,0.001656,0.0031455
5811,0.0436764,0.0015709,0.0030281
5812,0.0458579,0.0016708,0.0031841
5813,0.0426696,0.0027185,0.0030105
5814,0.0425226,0.0017843,0.0030204
5815,0.0437317,0.0017139,0.0030281
5816,0.0417101,0.0018776,0.0030371
5817,0.045089,0.0016573,0.0033446
5818,0.0427437,0.0017577,0.0030959
5819,0.0449221,0.0045955,0.0030017
5820,0.0476121,0.0064943,0.0030058
5821,0.0466744,0.0062143,0.003034
5822,0.0464153,0.0078581,0.0029267
5823,0.0429569,0.0017049,0.0031181
5824,0.0411248,0.0019484,0.0029867
5825,0.0439763,0.001809,0.0030108
5826,0.0451284,0.0017171,0.0077188
5827,0.0401805,0.0017925,0.0031156
5828,0.0424685,0.0017216,0.0033837
5829,0.0421459,0.0016729,0.0030598
5830,0.0424182,0.0014982,0.0030393
5831,0.0431988,0.0019249,0.0030215
5832,0.0433499,0.0018823,0.0034495
5833,0.0415942,0.0022278,0.0029719
5834,0.0429899,0.0016467,0.0033708
5835,0.0461006,0.0016741,0.0030355
5836,0.0466691,0.001652,0.003099
5837,0.0428109,0.0015882,0.003193
5838,0.0442163,0.0015276,0.003248
5839,0.0425192,0.0019889,0.0029946
5840,0.0439426,0.0016291,0.0030424
5841,0.0392239,0.0016009,0.0029936
5842,0.043369,0.0016619,0.003103
5843,0.0411224,0.0016408,0.0030454
5844,0.0421632,0.0016665,0.0029799
5845,0.0417794,0.0018516,0.003027
5846,0.0405268,0.0017265,0.0030624
5847,0.0406357,0.0016473,0.0034386
5848,0.0421065,0.0020132,0.0029293
5849,0.042826,0.0016653,0.0030481
5850,0.0412378,0.0015867,0.0029585
5851,0.0435422,0.0017779,0.0029948
5852,0.0412093,0.0017154,0.0030665
5853,0.0460174,0.0017055,0.0029882
5854,0.0418763,0.0017345,0.0029897
5855,0.0433453,0.0016705,0.0032192
5856,0.0424649,0.0017238,0.0033874
5857,0.0428727,0.0016389,0.0034687
5858,0.0452888,0.0017162,0.0031135
5859,0.041822,0.0016723,0.0030039
5860,0.0424772,0.0019694,0.0032942
5861,0.0416199,0.0019359,0.0030541
5862,0.0423547,0.004617,0.0030832
5863,0.0456051,0.0016511,0.0030565
5864,0.0449701,0.0017058,0.0032066
5865,0.0454815,0.0046427,0.0029196
5866,0.0471518,0.0040414,0.0029771
5867,0.044383,0.0083442,0.0029091
5868,0.0423611,0.0015532,0.0032592
5869,0.0436239,0.001779,0.0029952
5870,0.0419521,0.0018441,0.0031144
5871,0.041782,0.0017,0.003097
5872,0.0429889,0.0016768,0.0030215
5873,0.0451306,0.0016485,0.0031432
5874,0.0436851,0.0016873,0.0035612
5875,0.0435137,0.0015879,0.0032346
5876,0.0416596,0.0017409,0.0030299
5877,0.039854,0.0016561,0.0030269
5878,0.0432257,0.0052772,0.0030789
5879,0.0414576,0.0016714,0.0030983
5880,0.0416443,0.0017127,0.002968
5881,0.0427571,0.0016513,0.0030422
5882,0.0419722,0.0017069,0.0030896
5883,0.0424165,0.0016563,0.0031965
5884,0.0419482,0.0016419,0.0177535
5885,0.0458414,0.0016466,0.0035076
5886,0.0428048,0.0016579,0.0031642
5887,0.0404143,0.0016644,0.0030469
5888,0.0396903,0.0017367,0.0030508
5889,0.0431257,0.0016674,0.0030901
5890,0.0429894,0.0016912,0.0031189
5891,0.0414994,0.0016365,0.0030869
5892,0.0418465,0.0018802,0.0031161
5893,0.0424029,0.0016931,0.0032704
5894,0.0432491,0.0016532,0.003507
5895,0.0454616,0.0016597,0.0032036
5896,0.0446956,0.0016604,0.0030302
5897,0.0429657,0.0016461,0.0030726
5898,0.0453609,0.0017133,0.0031143
5899,0.0420406,0.001642,0.0030514
5900,0.0443782,0.0017549,0.0032074
5901,0.040815,0.0019951,0.0030257
5902,0.0404374,0.0017969,0.003079
5903,0.0449648,0.0016753,0.0032315
5904,0.0425483,0.00157,0.0032047
5905,0.0421232,0.0016177,0.0030229
5906,0.0413785,0.0018426,0.003023
5907,0.0449202,0.0016758,0.0030101
5908,0.0437994,0.0017093,0.003031
5909,0.0459552,0.0016663,0.003354
5910,0.04934,0.0031262,0.0030902
5911,0.0490269,0.0028976,0.0029691
5912,0.0462785,0.0084841,0.0030773
5913,0.0429281,0.0055801,0.0030562
5914,0.0431122,0.0019121,0.0033831
5915,0.041966,0.0020115,0.0030313
5916,0.0395518,0.0019052,0.0030173
5917,0.0433802,0.0017432,0.0031213
5918,0.0437827,0.0019968,0.0030009
5919,0.0417277,0.0018715,0.0030723
5920,0.0436316,0.0016852,0.0032156
5921,0.0455047,0.0017097,0.003171
5922,0.0448121,0.0016803,0.0031177
5923,0.0414808,0.001686,0.0032259
5924,0.0442839,0.0016307,0.0031676
5925,0.0428678,0.0026446,0.0034539
5926,0.0486933,0.0034343,0.0031313
5927,0.0447836,0.0023188,0.0033406
5928,0.0457346,0.0023529,0.0030316
5929,0.0413121,0.0015602,0.003402
5930,0.0411143,0.0016902,0.0030777
5931,0.0393543,0.0016401,0.0030583
5932,0.0452586,0.0016557,0.0030137
5933,0.0394742,0.0016477,0.0031428
5934,0.046043,0.0017373,0.0030257
5935,0.0408699,0.0018238,0.0030716
5936,0.0419309,0.001602,0.0030922
5937,0.0423224,0.0016881,0.0030089
5938,0.046266,0.0017562,0.0031987
5939,0.0483201,0.00173,0.0030835
5940,0.0424611,0.0026338,0.003457
5941,0.043618,0.0016457,0.0031149
5942,0.042339,0.0016975,0.0031862
5943,0.042847,0.001675,0.0029014
5944,0.0414907,0.0020487,0.0031217
5945,0.0479575,0.0016787,0.003137
5946,0.0477256,0.0075649,0.0030179
5947,0.0421984,0.0021548,0.0031387
5948,0.0424876,0.0017106,0.0031205
5949,0.04323,0.0016715,0.0037247
5950,0.0470477,0.0020079,0.0031987
5951,0.044751,0.0046342,0.0029454
5952,0.0435362,0.0017897,0.0031388
5953,0.0444068,0.0021854,0.0031029
5954,0.0485297,0.0065652,0.0029001
5955,0.0469532,0.006132,0.0029863
5956,0.0460123,0.0024645,0.0029927
5957,0.0436861,0.003291,0.0030444
5958,0.043329,0.0019009,0.0032378
5959,0.0445868,0.0021038,0.0030486
5960,0.0451625,0.0016638,0.0030826
5961,0.0430815,0.0018963,0.003417
5962,0.0434157,0.0016399,0.0032484
5963,0.0450912,0.0016734,0.0030317
5964,0.042045,0.0017243,0.0030962
5965,0.0432616,0.0016498,0.0032944
5966,0.0457855,0.0017929,0.0030467
5967,0.045087,0.001644,0.0031845
5968,0.0447426,0.0016294,0.003143
5969,0.0470512,0.0016606,0.0033698
5970,0.0429325,0.0018455,0.003102
5971,0.0434862,0.0017932,0.0030187
5972,0.0448396,0.0016577,0.0031272
5973,0.0437955,0.0016297,0.0031852
5974,0.0427164,0.0016491,0.0030706
5975,0.041964,0.0016617,0.0030653
5976,0.0421367,0.002029,0.0030009
5977,0.0469859,0.0016436,0.0032212
5978,0.0427107,0.0020618,0.0035846
5979,0.0447808,0.0020424,0.0030313
5980,0.0423272,0.0018385,0.0031327
5981,0.0463072,0.0016525,0.0033526
5982,0.0461617,0.001932,0.0031226
5983,0.0443792,0.0019405,0.002983
5984,0.0466825,0.0017527,0.0030029
5985,0.0448975,0.001667,0.0035787
5986,0.0428149,0.0017047,0.0030984
5987,0.0439144,0.0017421,0.0031823
5988,0.0451897,0.0022785,0.0029517
5989,0.0434819,0.0016054,0.0036894
5990,0.0426001,0.0017719,0.0030331
5991,0.0458527,0.0019754,0.0030173
5992,0.0475721,0.0017476,0.0033021
5993,0.0478624,0.0016553,0.0030804
5994,0.0422994,0.001707,0.0031905
5995,0.0424701,0.0016852,0.0031275
5996,0.0430206,0.0016635,0.0031939
5997,0.0423692,0.0017109,0.00328
5998,0.0461834,0.0020162,0.003024
5999,0.0482781,0.0031139,0.0029672
6000,0.0498365,0.0041682,0.0033133
6001,0.0480891,0.0074751,0.0030384
6002,0.0427451,0.0016103,0.0030543
6003,0.0417852,0.001739,0.0033177
6004,0.0423773,0.002244,0.0030683
6005,0.0431981,0.0021234,0.0034241
6006,0.0450904,0.0016313,0.0031081
6007,0.0428519,0.0016901,0.0033602
6008,0.0419188,0.0016604,0.003103
6009,0.0441697,0.0016543,0.0033335
6010,0.0445154,0.0016933,0.0032079
6011,0.0406907,0.00214,0.0030037
6012,0.0433573,0.0021064,0.0030628
6013,0.0434012,0.0017138,0.0030965
6014,0.0428035,0.0016323,0.0030674
6015,0.0424543,0.0016393,0.0030632
6016,0.0404193,0.0016575,0.0030734
6017,0.0451651,0.0016529,0.0038382
6018,0.043006,0.0019146,0.0032798
6019,0.0448863,0.0018952,0.0031283
6020,0.0415856,0.0018796,0.0033798
6021,0.0433532,0.0017994,0.0081888
6022,0.0428033,0.0017239,0.0030524
6023,0.0404716,0.0018647,0.003204
6024,0.0452406,0.0015962,0.0032445
6025,0.0472893,0.001631,0.0031783
6026,0.0489621,0.008024,0.0033782
6027,0.0449037,0.0018943,0.0037811
6028,0.0429031,0.0017098,0.0030523
6029,0.0446813,0.0018632,0.0031341
6030,0.043446,0.0088714,0.003044
6031,0.047849,0.0045237,0.0030547
6032,0.0508274,0.0074861,0.0029734
6033,0.051533,0.0087932,0.0030306
6034,0.0457421,0.0093149,0.0033001
6035,0.0461259,0.0016825,0.0032445
6036,0.045705,0.0100286,0.0030519
6037,0.0492377,0.0032392,0.0031937
6038,0.0477614,0.0016325,0.0031008
6039,0.0430396,0.0016872,0.0029949
6040,0.0466385,0.0015296,0.0030015
6041,0.0457195,0.0042186,0.0030594
6042,0.0466274,0.002087,0.0031379
6043,0.0459605,0.0076966,0.0030007
6044,0.046143,0.0043908,0.0030417
6045,0.0401645,0.0016572,0.0031195
6046,0.0424564,0.0019666,0.0031763
6047,0.0425524,0.0016992,0.0033697
6048,0.0426855,0.0017423,0.0034418
6049,0.0412033,0.001661,0.0030543
6050,0.0412384,0.0017624,0.0030619
6051,0.0397403,0.0016644,0.0030852
6052,0.0448007,0.0016562,0.0031062
6053,0.0416369,0.0016491,0.0031281
6054,0.0420721,0.0019853,0.0030575
6055,0.0397071,0.0016459,0.0030901
6056,0.0394989,0.0016362,0.003014
6057,0.0422108,0.001655,0.0033403
6058,0.0417645,0.0016358,0.0031264
6059,0.0451015,0.00167,0.0030612
6060,0.0429929,0.0016545,0.0030479
6061,0.0433925,0.0018046,0.0029956
6062,0.0432592,0.0020157,0.0031169
6063,0.0420803,0.0018907,0.0031761
6064,0.0424252,0.0016984,0.0032837
6065,0.045129,0.0016729,0.0036355
6066,0.0483588,0.0016705,0.0033725
6067,0.0430828,0.001842,0.0034379
6068,0.0413993,0.0021812,0.0034239
6069,0.0419616,0.0016792,0.0031858
6070,0.0414349,0.0016784,0.0031156
6071,0.0424587,0.0017433,0.003014
6072,0.0420863,0.0018835,0.0032866
6073,0.04179,0.0017158,0.0030949
6074,0.0398076,0.0016572,0.0030389
6075,0.0441386,0.0018539,0.0031232
6076,0.0441776,0.0027939,0.0033392
6077,0.0422416,0.0019229,0.0031268
6078,0.0424377,0.00191,0.0030565
6079,0.0404915,0.0049813,0.0032617
6080,0.0452584,0.0015746,0.0030799
6081,0.043051,0.0016578,0.0030379
6082,0.0447179,0.0016938,0.0030621
6083,0.0447072,0.0016789,0.0031143
6084,0.0459471,0.0017926,0.0030698
6085,0.0427538,0.0016436,0.0030459
6086,0.0459466,0.0085135,0.0030295
6087,0.0465324,0.0029193,0.0030077
6088,0.0438092,0.0095636,0.0033436
6089,0.0520404,0.0036006,0.0030271
6090,0.0423557,0.0020555,0.0030431
6091,0.0433274,0.0018902,0.0031878
6092,0.0473023,0.0017113,0.0032671
6093,0.0422283,0.0017621,0.003026
6094,0.0415247,0.0018494,0.0031777
6095,0.0429541,0.0017428,0.0030352
6096,0.0450514,0.001614,0.0030228
6097,0.0432463,0.0016795,0.0031712
6098,0.0457933,0.0016899,0.0031759
6099,0.0396809,0.0016714,0.0031921
6100,0.0396828,0.0018807,0.003071
6101,0.0440257,0.0016742,0.003068
6102,0.0443077,0.0016437,0.0031279
6103,0.0395821,0.0016823,0.0033163
6104,0.0433396,0.0019215,0.0032406
6105,0.0424155,0.0016849,0.0031479
6106,0.0439357,0.0018041,0.0030179
6107,0.0415431,0.0016907,0.0030185
6108,0.0432727,0.0017731,0.0033428
6109,0.0418849,0.0016296,0.0030104
6110,0.0449488,0.0018358,0.0030356
6111,0.0404595,0.0018312,0.003159
6112,0.043479,0.0016496,0.0030205
6113,0.0421007,0.0016154,0.0031277
6114,0.0448955,0.0018163,0.0030448
6115,0.048449,0.001662,0.0030166
6116,0.0409895,0.0017103,0.0033328
6117,0.042021,0.0017163,0.0031696
6118,0.0423906,0.0019507,0.0036726
6119,0.0427942,0.0022131,0.0030883
6120,0.0420397,0.0019356,0.003055
6121,0.0402118,0.0016503,0.0030448
6122,0.0433114,0.001847,0.0030034
6123,0.0399654,0.0018388,0.0031101
6124,0.0438204,0.0018421,0.002996
6125,0.0442617,0.0016534,0.0030327
6126,0.0443373,0.0015815,0.0030072
6127,0.0441256,0.0016678,0.0031222
6128,0.0466041,0.0016944,0.0030339
6129,0.0452079,0.0015872,0.0033564
6130,0.0432108,0.0016555,0.0030617
6131,0.0475061,0.0016534,0.0031364
6132,0.0457031,0.006929,0.0029573
6133,0.045764,0.0105041,0.0031088
6134,0.0436972,0.0047568,0.0030173
6135,0.0460279,0.0035228,0.0029986
6136,0.0429248,0.0018722,0.0031687
6137,0.0397995,0.0016887,0.0032114
6138,0.0425881,0.0042958,0.0032874
6139,0.043332,0.0018617,0.0031176
6140,0.0395873,0.0016581,0.0030556
6141,0.0402316,0.0018521,0.0032508
6142,0.0437116,0.0016509,0.0032722
6143,0.0450409,0.001925,0.0029813
6144,0.0452896,0.0016267,0.0030792
6145,0.0455231,0.0016743,0.0035486
6146,0.042826,0.0016992,0.0032164
6147,0.0428907,0.0016862,0.0029888
6148,0.0422456,0.001773,0.0033682
6149,0.0434835,0.0019219,0.0031867
6150,0.0410785,0.0019192,0.0030015
6151,0.0416763,0.0016639,0.0032505
6152,0.0430735,0.0017031,0.0032856
6153,0.0427844,0.0019039,0.0030019
6154,0.0438509,0.0020581,0.0029989
6155,0.0438113,0.0017283,0.002988
6156,0.0416594,0.0016761,0.0032047
6157,0.0417536,0.0016324,0.0030526
6158,0.0415131,0.0016566,0.0035143
6159,0.0395426,0.0019155,0.0031008
6160,0.0389112,0.0017022,0.0030379
6161,0.0441418,0.0019535,0.0030474
6162,0.0451748,0.0017636,0.0034151
6163,0.0452583,0.0017708,0.0032952
6164,0.0451012,0.0039954,0.0031761
6165,0.0438499,0.0016756,0.0029857
6166,0.0431634,0.0016076,0.0030075
6167,0.0414605,0.0017339,0.0029951
6168,0.0442159,0.001713,0.0030762
6169,0.0422437,0.0016983,0.0034478
6170,0.0412443,0.0016769,0.0032224
6171,0.0460575,0.0016822,0.0030207
6172,0.0426969,0.0016406,0.0031559
6173,0.0419307,0.0016738,0.0033246
6174,0.0409989,0.0019396,0.0031676
6175,0.0433905,0.0016727,0.0037901
6176,0.0485212,0.0017148,0.0049359
6177,0.0460721,0.0077993,0.003242
6178,0.0469588,0.005338,0.0029555
6179,0.0455059,0.0041624,0.0035238
6180,0.0425624,0.0020886,0.0031411
6181,0.0422211,0.0016651,0.0030302
6182,0.0400397,0.0016423,0.0031081
6183,0.0436051,0.0017097,0.0030231
6184,0.0434227,0.0019096,0.0031282
6185,0.0461684,0.0018439,0.003156
6186,0.0427959,0.0017481,0.0032421
6187,0.0467565,0.0019205,0.0031162
6188,0.0411864,0.0018247,0.0030231
6189,0.0487765,0.0046929,0.0032494
6190,0.0399824,0.0017756,0.0030754
6191,0.0451232,0.0017865,0.0030627
6192,0.0440312,0.0016476,0.0031383
6193,0.0394941,0.0020027,0.0029847
6194,0.0432446,0.0016805,0.003208
6195,0.0452772,0.0020502,0.0029918
6196,0.0417098,0.001643,0.0030643
6197,0.0417651,0.0016335,0.0033884
6198,0.0420812,0.0016484,0.0033261
6199,0.0407017,0.0016521,0.0034853
6200,0.0452654,0.0016449,0.0031273
6201,0.0449757,0.0016498,0.0032115
6202,0.0429028,0.001679,0.0031847
6203,0.0425778,0.0016585,0.0030631
6204,0.043061,0.0016582,0.003182
6205,0.042199,0.0018226,0.0030409
6206,0.0432933,0.0020193,0.0031337
6207,0.0457641,0.0016496,0.0030506
6208,0.0423825,0.0018102,0.0031544
6209,0.0464485,0.0016556,0.0030481
6210,0.0444008,0.0016603,0.0033748
6211,0.0412702,0.0016743,0.0032767
6212,0.0425426,0.0016777,0.0033969
6213,0.0423738,0.0016526,0.0030923
6214,0.0429936,0.0017206,0.0032268
6215,0.043192,0.0020847,0.0030648
6216,0.0416695,0.0018906,0.0029987
6217,0.0449134,0.0017882,0.0030451
6218,0.0414398,0.0016634,0.0031412
6219,0.0459895,0.0016439,0.0029947
6220,0.0446238,0.0016675,0.0032855
6221,0.0442017,0.001658,0.0032065
6222,0.0494416,0.0067238,0.0029632
6223,0.044275,0.0080163,0.0030914
6224,0.0451831,0.0032289,0.0029971
6225,0.0441546,0.0082704,0.0030723
6226,0.0450703,0.001806,0.0030659
6227,0.0439378,0.0018508,0.0030826
6228,0.0432161,0.0016621,0.0030718
6229,0.0481932,0.0016576,0.0030539
6230,0.0434876,0.0018478,0.0033988
6231,0.0423003,0.001913,0.0032056
6232,0.0444229,0.0016691,0.0033874
6233,0.0442494,0.0018735,0.0030904
6234,0.0425953,0.0016416,0.0031608
6235,0.0447615,0.0016278,0.0031142
6236,0.0426918,0.0017173,0.0030843
6237,0.0432227,0.0015803,0.0029822
6238,0.0432534,0.001731,0.0030322
6239,0.040897,0.0017794,0.0030196
6240,0.0444952,0.0016743,0.0035744
6241,0.0446182,0.0016636,0.0032142
6242,0.042578,0.0017004,0.0033602
6243,0.0454135,0.0016859,0.0032736
6244,0.042942,0.0016887,0.0030246
6245,0.0430014,0.0016184,0.0030489
6246,0.0426377,0.0016785,0.0033163
6247,0.0427014,0.0017116,0.003007
6248,0.0436847,0.0018479,0.0030552
6249,0.0426627,0.001831,0.0033828
6250,0.0429393,0.0016935,0.0033917
6251,0.0403656,0.0016698,0.0030721
6252,0.0427812,0.0017832,0.0030126
6253,0.0432023,0.0018874,0.0031075
6254,0.0448685,0.0018713,0.0031308
6255,0.0437789,0.0018389,0.0032448
6256,0.0419304,0.0021137,0.0031479
6257,0.0405051,0.0018343,0.0030258
6258,0.0424531,0.0020787,0.0029908
6259,0.0439815,0.0020612,0.0029502
6260,0.0425769,0.001787,0.0030274
6261,0.0412984,0.0016809,0.0031353
6262,0.0447343,0.0016169,0.0031939
6263,0.0405605,0.0016411,0.0030769
6264,0.043994,0.0016933,0.003106
6265,0.0421897,0.0017542,0.0030432
6266,0.043886,0.0016697,0.0031977
6267,0.0488248,0.0096019,0.0030982
6268,0.0447438,0.0027644,0.0036411
6269,0.044572,0.0027659,0.003208
6270,0.0493033,0.0081124,0.0033008
6271,0.0437256,0.0016508,0.0032869
6272,0.0427919,0.0018108,0.0029965
6273,0.0410167,0.0017904,0.0029903
6274,0.0417619,0.0018627,0.0030719
6275,0.0395973,0.0020978,0.0030158
6276,0.0423317,0.0017648,0.0043433
6277,0.0417392,0.0022073,0.003307
6278,0.0450893,0.0018103,0.0030782
6279,0.043929,0.0016726,0.003045
6280,0.0434747,0.0015936,0.0030354
6281,0.0399879,0.0017028,0.0031644
6282,0.048017,0.0017347,0.0031584
6283,0.0424474,0.0016712,0.0031709
6284,0.0421001,0.0016683,0.0031971
6285,0.0430279,0.0017022,0.003104
6286,0.0412607,0.0022649,0.0031045
6287,0.0431725,0.0019897,0.003252
6288,0.0426965,0.0017151,0.0033981
6289,0.0424273,0.0036061,0.0030348
6290,0.0425989,0.0016561,0.0032655
6291,0.0471714,0.0020839,0.0029373
6292,0.0444046,0.001624,0.0030141
6293,0.0443314,0.0016474,0.0032456
6294,0.043226,0.0018285,0.0030277
6295,0.0446711,0.0016068,0.0030653
6296,0.0440007,0.002013,0.0163832
6297,0.0428238,0.0016773,0.0030752
6298,0.0471723,0.0016632,0.0031062
6299,0.0412276,0.0016542,0.0031616
6300,0.0452392,0.0016887,0.0032928
6301,0.0446688,0.0016649,0.0031677
6302,0.0438928,0.002149,0.0034152
6303,0.0451884,0.0016459,0.0032578
6304,0.0431022,0.0016745,0.0031576
6305,0.0450257,0.0016418,0.003077
6306,0.0423158,0.0016797,0.003088
6307,0.0439162,0.0017251,0.0031458
6308,0.0423476,0.0017512,0.0031689
6309,0.0422383,0.0016911,0.0032211
6310,0.0444794,0.0017013,0.0031846
6311,0.0468574,0.0044185,0.0032154
6312,0.0482684,0.004702,0.0058565
6313,0.0435297,0.0042903,0.0030052
6314,0.0465769,0.0100312,0.0030032
6315,0.044775,0.001659,0.0030841
6316,0.0431715,0.0016628,0.0031885
6317,0.0421094,0.0017567,0.0029927
6318,0.0428386,0.0018895,0.0031474
6319,0.045439,0.0016763,0.003109
6320,0.0469595,0.0042443,0.002883
6321,0.0419675,0.0016619,0.0030944
6322,0.0399868,0.001753,0.0029691
6323,0.0459257,0.0043834,0.0080016
6324,0.0433491,0.0016718,0.0031034
6325,0.0428145,0.0016606,0.0030759
6326,0.0409004,0.0017832,0.0030274
6327,0.0443217,0.0016256,0.0032507
6328,0.0411789,0.001615,0.0031392
6329,0.0469055,0.0016579,0.0034208
6330,0.0441157,0.0019269,0.0037673
6331,0.042616,0.0015823,0.0031275
6332,0.0452215,0.001832,0.0030296
6333,0.0456498,0.0016251,0.0030395
6334,0.0419768,0.0016642,0.0030766
6335,0.0425633,0.0016485,0.0030612
6336,0.0427377,0.0017765,0.0030647
6337,0.0430293,0.0018872,0.0030654
6338,0.041905,0.0017274,0.0032115
6339,0.0430484,0.0016864,0.0032234
6340,0.0450314,0.0016468,0.0032948
6341,0.0429665,0.0017617,0.0030594
6342,0.0468667,0.0019088,0.0030166
6343,0.0428702,0.0016992,0.0030932
6344,0.0424414,0.0016589,0.0031307
6345,0.0487274,0.0016524,0.0030558
6346,0.0447911,0.0017424,0.0032266
6347,0.0414096,0.0018322,0.0030129
6348,0.0453716,0.0019433,0.0029904
6349,0.0444841,0.0015758,0.003165
6350,0.0454213,0.0016645,0.0033043
6351,0.0428763,0.001668,0.0034646
6352,0.0456654,0.00169,0.0032845
6353,0.0441205,0.0020309,0.0030769
6354,0.0432061,0.0017857,0.0029899
6355,0.0467887,0.0016278,0.0032298
6356,0.0465096,0.0069941,0.0032232
6357,0.0497631,0.0033619,0.0029773
6358,0.0468406,0.0042149,0.0030535
6359,0.0445456,0.0015504,0.0029491
6360,0.0434932,0.0015885,0.0031112
6361,0.0422421,0.0016658,0.0030541
6362,0.0481246,0.0017704,0.0029867
6363,0.0415739,0.0017171,0.0033215
6364,0.0421061,0.0017836,0.0029782
6365,0.0429161,0.0019696,0.0031026
6366,0.0410311,0.0017058,0.0031044
6367,0.0421391,0.0016448,0.0030353
6368,0.0428792,0.0016915,0.0030027
6369,0.0422192,0.0018144,0.0031336
6370,0.0437278,0.0016806,0.0033832
6371,0.0400164,0.0016657,0.0031169
6372,0.0462527,0.0016589,0.0030189
6373,0.0425804,0.001642,0.0030975
6374,0.0435016,0.0016373,0.0030608
6375,0.0447555,0.0017357,0.0029878
6376,0.0404139,0.0017063,0.003183
6377,0.0426784,0.0017469,0.0035708
6378,0.0460741,0.0017901,0.0074228
6379,0.0423298,0.0017465,0.0030222
6380,0.0461064,0.0019206,0.0034507
6381,0.0418135,0.0020222,0.0030313
6382,0.0425723,0.0018958,0.0031943
6383,0.0438083,0.0016844,0.0033682
6384,0.0436989,0.0016879,0.0030743
6385,0.042427,0.0016686,0.0031111
6386,0.0456336,0.0016523,0.0030082
6387,0.0413875,0.0016567,0.0030842
6388,0.039711,0.0018221,0.0030028
6389,0.0422678,0.0016881,0.0033418
6390,0.0434187,0.0016644,0.0032273
6391,0.0439796,0.0016855,0.0033563
6392,0.046043,0.0016912,0.0030354
6393,0.0427797,0.0017532,0.0033103
6394,0.0450128,0.0082081,0.0032301
6395,0.0396324,0.0018627,0.0033758
6396,0.0430167,0.0016605,0.0030625
6397,0.0442847,0.0016769,0.0032087
6398,0.0448424,0.0016632,0.0030877
6399,0.0460082,0.0016284,0.0032266
6400,0.0482279,0.0016511,0.0031674
6401,0.0485111,0.0074033,0.0032053
6402,0.0452649,0.0067069,0.0037301
6403,0.042963,0.0044469,0.0031818
6404,0.044974,0.0049546,0.0029618
6405,0.046942,0.0019183,0.003178
6406,0.0465311,0.0020769,0.0029852
6407,0.0452729,0.0016317,0.0031022
6408,0.0409104,0.0016973,0.0031085
6409,0.0437956,0.0016731,0.0031915
6410,0.0439797,0.0018309,0.0030117
6411,0.0411341,0.0018195,0.0033268
6412,0.0465954,0.0016588,0.0030741
6413,0.0434863,0.0021419,0.003007
6414,0.0403348,0.0017858,0.003002
6415,0.040421,0.0017027,0.0030963
6416,0.0428048,0.0021004,0.0029754
6417,0.0428339,0.0018442,0.0031086
6418,0.0409223,0.0016509,0.003136
6419,0.0450867,0.0016239,0.0030022
6420,0.043964,0.0017033,0.003119
6421,0.039255,0.0016733,0.0031328
6422,0.0425798,0.0016964,0.0031491
6423,0.0431793,0.0016245,0.0031575
6424,0.0424269,0.0016629,0.0030503
6425,0.0423617,0.001777,0.0030036
6426,0.0417346,0.001892,0.0031694
6427,0.0455215,0.0016897,0.0031386
6428,0.0420324,0.0017295,0.0030874
6429,0.0462871,0.001682,0.0031536
6430,0.0426873,0.0019203,0.003043
6431,0.0425242,0.0016489,0.0034342
6432,0.0430338,0.0016284,0.0030229
6433,0.0416979,0.0017421,0.0030262
6434,0.0494256,0.001846,0.003024
6435,0.0444346,0.0019663,0.0029551
6436,0.0439998,0.0018167,0.0030576
6437,0.0402468,0.0016443,0.0030534
6438,0.0451116,0.001944,0.0029876
6439,0.0455257,0.0018398,0.0030128
6440,0.0412773,0.0018288,0.0034722
6441,0.0429561,0.0044055,0.0031009
6442,0.042635,0.0019149,0.003104
6443,0.0466383,0.0017286,0.0031878
6444,0.0452203,0.001799,0.0031702
6445,0.0445151,0.0017811,0.0031004
6446,0.0428655,0.0040184,0.0030022
6447,0.0447266,0.0038496,0.0030705
6448,0.0443021,0.0031848,0.0031609
6449,0.0473479,0.0038094,0.0030003
6450,0.0427774,0.0020223,0.0030416
6451,0.0451226,0.001686,0.0036593
6452,0.0445578,0.0018871,0.003009
6453,0.0435196,0.0018589,0.0030575
6454,0.0425543,0.0016792,0.0031586
6455,0.0432797,0.0016591,0.0030506
6456,0.0419963,0.0015756,0.003121
6457,0.0426737,0.001665,0.0031175
6458,0.0416471,0.0019071,0.0030793
6459,0.0449588,0.0016647,0.0030704
6460,0.0453648,0.0017406,0.0030529
6461,0.0423539,0.0040534,0.0030555
6462,0.045288,0.001857,0.003107
6463,0.0416382,0.0018073,0.0030673
